STUDENT_ID,FIELD_OF_STUDY_ID,DEPARTMENT_ID,DEGREE,YEAR,TIME_ID
4052,1,1,2,2,202010
4053,7,6,2,1,201510
4054,5,4,1,3,201610
4055,4,2,2,1,201910
4056,5,4,1,2,201910
4057,7,6,1,2,201910
4058,1,1,2,1,201610
4059,1,1,1,3,201410
4060,5,4,2,2,201910
4061,3,3,2,1,201610
4062,3,3,1,3,202010
4063,4,2,2,1,201510
4064,1,1,1,3,201710
4065,10,8,2,2,201410
4066,6,5,2,1,201610
4067,9,8,2,1,201810
4068,4,2,2,1,201410
4069,2,2,2,2,201810
4070,2,2,2,2,201910
4071,6,5,2,2,201410
4072,4,2,1,2,201510
4073,7,6,2,2,201310
4074,6,5,2,1,201710
4075,4,2,2,1,201510
4076,9,8,2,1,201610
4077,6,5,1,2,201310
4078,10,8,1,1,201510
4079,5,4,2,1,201910
4080,7,6,1,1,201410
4081,5,4,2,1,201910
4082,1,1,2,1,201310
4083,1,1,2,1,201610
4084,5,4,2,2,201310
4085,3,3,2,1,202010
4086,4,2,2,2,201610
4087,2,2,1,3,201710
4088,5,4,2,1,201810
4089,8,7,1,2,202010
4090,1,1,2,2,201410
4091,1,1,1,2,201410
4092,6,5,1,2,201310
4093,6,5,1,1,201410
4094,5,4,2,2,201310
4095,5,4,2,1,201810
4096,2,2,2,2,201310
4097,10,8,1,2,202010
4098,2,2,2,1,201410
4099,4,2,2,1,201910
4100,10,8,1,3,201610
4101,8,7,2,2,201910
4102,10,8,2,1,201710
4103,10,8,2,2,201310
4104,8,7,2,2,201710
4105,5,4,1,2,201710
4106,7,6,2,1,202010
4107,7,6,2,1,201410
4108,10,8,1,2,201510
4109,3,3,1,2,201810
4110,7,6,2,2,201810
4111,4,2,2,2,201310
4112,1,1,1,3,201710
4113,10,8,2,1,201510
4114,10,8,2,1,201510
4115,9,8,2,2,201910
4116,10,8,2,2,201810
4117,9,8,1,3,201510
4118,2,2,2,2,201910
4119,8,7,1,1,201310
4120,1,1,1,2,201910
4121,8,7,1,2,201910
4122,1,1,1,1,201810
4123,2,2,2,1,201310
4124,5,4,2,2,201610
4125,2,2,1,3,202010
4126,9,8,2,1,201810
4127,7,6,2,1,202010
4128,10,8,1,2,201310
4129,10,8,2,2,202010
4130,5,4,1,2,202010
4131,10,8,2,2,201410
4132,3,3,2,2,201610
4133,1,1,1,3,201610
4134,5,4,1,2,201710
4135,7,6,2,2,201610
4136,2,2,1,2,201510
4137,3,3,2,1,201510
4138,4,2,1,1,201310
4139,6,5,1,2,201610
4140,9,8,2,2,201910
4141,9,8,1,1,201410
4142,4,2,1,3,201610
4143,6,5,2,1,201810
4144,8,7,1,3,202010
4145,8,7,2,2,201810
4146,7,6,1,1,202010
4147,1,1,2,2,202010
4148,4,2,1,2,201810
4149,2,2,2,1,201610
4150,7,6,1,3,201610
4151,1,1,2,1,201610
4152,5,4,2,2,201710
4153,10,8,2,2,201310
4154,1,1,2,2,202010
4155,4,2,2,1,201910
4156,4,2,2,2,201910
4157,8,7,1,2,201410
4158,7,6,1,2,202010
4159,5,4,1,3,201410
4160,9,8,1,1,202010
4161,6,5,1,1,201810
4162,3,3,1,1,201910
4163,2,2,1,1,201510
4164,9,8,1,2,201810
4165,8,7,1,1,201610
4166,1,1,1,3,201610
4167,1,1,2,1,201810
4168,4,2,2,2,201810
4169,5,4,2,2,201610
4170,5,4,1,1,201710
4171,9,8,2,2,201310
4172,5,4,2,2,201910
4173,5,4,2,1,201710
4174,7,6,1,1,201810
4175,8,7,2,1,201510
4176,1,1,1,3,201710
4177,1,1,1,3,202010
4178,5,4,2,2,201510
4179,3,3,1,2,201410
4180,8,7,1,1,201710
4181,4,2,2,1,201810
4182,1,1,2,1,201810
4183,5,4,2,1,201510
4184,6,5,1,1,202010
4185,2,2,1,2,201510
4186,4,2,1,2,201910
4187,5,4,1,1,201410
4188,4,2,2,1,201510
4189,8,7,2,1,202010
4190,6,5,2,1,201810
4191,7,6,2,1,201710
4192,10,8,2,1,201610
4193,6,5,1,1,201510
4194,8,7,1,1,201710
4195,10,8,1,1,201510
4196,6,5,1,1,201910
4197,10,8,1,2,201710
4198,3,3,1,3,202010
4199,5,4,1,3,201310
4200,9,8,1,1,201910
4201,7,6,2,1,201510
4202,4,2,2,2,201910
4203,5,4,1,1,201910
4204,7,6,2,2,201310
4205,10,8,1,2,201710
4206,1,1,2,2,201910
4207,2,2,2,1,201710
4208,1,1,1,3,201310
4209,4,2,2,1,202010
4210,10,8,1,1,201810
4211,4,2,1,3,201310
4212,10,8,1,3,201710
4213,3,3,1,1,201410
4214,10,8,1,1,201710
4215,2,2,1,1,201610
4216,9,8,2,2,201410
4217,3,3,2,2,201610
4218,8,7,2,1,201910
4219,6,5,2,2,201610
4220,7,6,1,3,201310
4221,4,2,2,2,201610
4222,4,2,1,2,201610
4223,1,1,2,2,201610
4224,9,8,2,1,201510
4225,3,3,1,1,201810
4226,4,2,1,3,201410
4227,9,8,2,1,201610
4228,5,4,1,2,201910
4229,2,2,1,2,201910
4230,4,2,2,1,201910
4231,7,6,2,2,201810
4232,1,1,2,1,202010
4233,3,3,2,2,201510
4234,10,8,1,3,201410
4235,8,7,1,1,201410
4236,2,2,1,3,201810
4237,3,3,1,2,201910
4238,10,8,2,1,201810
4239,6,5,1,3,201510
4240,6,5,2,1,201310
4241,5,4,1,1,202010
4242,1,1,1,1,201410
4243,8,7,1,2,201310
4244,3,3,1,1,202010
4245,10,8,1,2,201910
4246,5,4,2,2,201410
4247,3,3,1,3,201610
4248,2,2,2,2,201410
4249,6,5,1,1,201810
4250,7,6,2,2,201410
4251,5,4,1,2,201710
4252,6,5,2,2,201910
4253,10,8,1,2,202010
4254,6,5,2,2,201810
4255,8,7,1,3,201510
4256,9,8,1,1,201610
4257,3,3,1,1,201410
4258,4,2,1,3,202010
4259,2,2,2,1,201710
4260,9,8,2,2,201510
4261,6,5,2,1,201710
4262,7,6,1,3,201410
4263,2,2,2,1,202010
4264,3,3,1,1,201410
4265,7,6,1,3,201810
4266,3,3,1,1,201610
4267,10,8,1,3,202010
4268,5,4,1,2,202010
4269,3,3,2,2,201910
4270,2,2,2,2,201810
4271,4,2,1,3,201610
4272,7,6,1,2,201910
4273,2,2,2,2,201910
4274,5,4,1,1,201510
4275,10,8,1,2,201610
4276,4,2,2,2,201510
4277,1,1,1,1,201310
4278,6,5,1,3,201810
4279,6,5,2,1,201810
4280,1,1,2,1,201510
4281,4,2,1,1,201910
4282,7,6,1,3,201810
4283,8,7,2,2,201410
4284,8,7,1,1,201610
4285,8,7,2,2,201710
4286,6,5,1,2,202010
4287,3,3,1,2,201610
4288,3,3,1,1,201310
4289,5,4,2,1,201610
4290,1,1,1,2,201410
4291,5,4,1,2,201810
4292,4,2,2,1,201710
4293,9,8,2,1,201810
4294,9,8,2,1,201410
4295,8,7,1,3,202010
4296,10,8,2,2,201410
4297,7,6,2,2,202010
4298,9,8,2,2,201910
4299,1,1,1,2,201710
4300,8,7,2,2,201710
4301,3,3,1,1,201410
4302,4,2,2,2,201810
4303,8,7,2,2,202010
4304,7,6,1,1,201310
4305,1,1,2,2,201310
4306,5,4,1,3,201510
4307,5,4,2,2,201610
4308,2,2,2,1,201410
4309,2,2,1,2,201710
4310,3,3,2,1,201910
4311,4,2,1,3,201910
4312,3,3,1,2,201610
4313,2,2,2,2,201710
4314,2,2,1,2,201310
4315,10,8,1,1,201310
4316,3,3,2,1,201910
4317,5,4,1,3,201810
4318,1,1,2,1,201810
4319,10,8,1,1,201410
4320,9,8,2,1,201710
4321,4,2,1,2,201910
4322,3,3,1,3,201410
4323,3,3,1,2,201310
4324,2,2,1,1,201710
4325,8,7,2,2,201310
4326,6,5,1,2,201610
4327,7,6,2,2,201610
4328,6,5,1,3,201710
4329,4,2,2,2,201310
4330,10,8,2,2,201310
4331,6,5,2,1,201910
4332,5,4,1,1,201610
4333,4,2,2,2,201710
4334,2,2,1,1,201710
4335,7,6,1,1,201810
4336,9,8,1,2,201810
4337,6,5,1,1,202010
4338,9,8,2,2,201710
4339,5,4,1,1,201510
4340,4,2,1,2,201610
4341,10,8,1,3,201610
4342,7,6,2,1,202010
4343,2,2,1,2,201810
4344,1,1,2,1,202010
4345,8,7,2,1,201910
4346,1,1,1,2,201710
4347,4,2,2,1,201510
4348,4,2,1,3,201510
4349,5,4,2,2,201510
4350,7,6,2,2,201610
4351,5,4,1,1,201810
4352,3,3,1,2,201310
4353,4,2,2,2,201710
4354,8,7,2,1,201810
4355,4,2,2,1,201910
4356,4,2,2,2,201410
4357,7,6,1,1,201810
4358,7,6,2,1,201610
4359,6,5,2,2,201610
4360,9,8,2,1,201610
4361,2,2,1,1,202010
4362,4,2,2,1,201510
4363,1,1,2,2,201910
4364,2,2,1,3,201610
4365,9,8,1,3,201410
4366,10,8,1,1,201310
4367,10,8,2,1,202010
4368,8,7,1,3,201410
4369,9,8,1,3,202010
4370,5,4,2,1,201410
4371,1,1,2,2,201310
4372,6,5,2,2,201810
4373,4,2,1,3,201610
4374,9,8,1,2,201310
4375,10,8,2,1,201510
4376,10,8,2,1,201610
4377,7,6,2,2,201810
4378,6,5,2,2,202010
4379,2,2,1,2,201510
4380,5,4,2,1,201610
4381,4,2,1,1,201810
4382,10,8,1,1,202010
4383,1,1,2,1,202010
4384,6,5,1,2,202010
4385,4,2,1,2,201310
4386,2,2,1,1,201910
4387,5,4,2,2,201510
4388,4,2,2,1,201710
4389,1,1,2,1,201510
4390,8,7,1,3,201410
4391,2,2,1,2,201610
4392,9,8,1,2,201510
4393,8,7,2,2,201610
4394,9,8,2,1,201510
4395,4,2,2,2,201710
4396,3,3,2,1,201910
4397,7,6,2,2,201910
4398,1,1,1,1,201710
4399,2,2,2,2,201610
4400,8,7,2,1,201710
4401,1,1,2,2,201710
4402,2,2,2,1,201310
4403,9,8,2,1,201410
4404,1,1,1,3,201710
4405,4,2,2,2,201610
4406,2,2,1,1,201510
4407,9,8,2,2,201510
4408,4,2,1,2,201910
4409,7,6,2,1,201410
4410,6,5,2,1,201810
4411,10,8,1,1,201710
4412,9,8,1,3,201410
4413,5,4,1,3,202010
4414,4,2,1,2,201610
4415,8,7,1,2,201610
4416,8,7,1,3,201910
4417,7,6,1,1,201410
4418,6,5,2,2,201610
4419,2,2,2,2,202010
4420,2,2,1,2,201510
4421,5,4,1,1,201710
4422,1,1,1,1,201310
4423,2,2,1,2,201610
4424,4,2,1,1,201610
4425,6,5,2,1,201310
4426,10,8,2,1,201610
4427,10,8,1,1,202010
4428,10,8,1,1,201710
4429,9,8,1,2,201510
4430,9,8,2,1,201910
4431,2,2,1,2,201410
4432,6,5,1,2,201610
4433,9,8,2,1,201310
4434,1,1,1,3,201410
4435,4,2,2,1,201710
4436,1,1,1,2,201810
4437,7,6,1,1,201410
4438,5,4,1,3,201310
4439,6,5,1,1,201610
4440,4,2,1,1,201910
4441,5,4,1,3,201310
4442,2,2,1,3,201910
4443,6,5,2,1,201810
4444,6,5,2,2,202010
4445,6,5,2,2,201810
4446,6,5,1,1,201310
4447,7,6,1,1,201610
4448,4,2,2,2,201510
4449,5,4,1,3,201610
4450,4,2,1,1,201310
4451,3,3,2,1,201410
4452,1,1,1,3,201910
4453,5,4,2,1,201710
4454,7,6,2,2,201410
4455,7,6,1,2,201810
4456,6,5,1,2,201910
4457,6,5,1,1,201510
4458,1,1,2,2,201510
4459,3,3,1,3,201410
4460,7,6,2,1,201810
4461,6,5,1,2,201710
4462,4,2,1,3,201910
4463,10,8,2,1,201610
4464,1,1,2,2,201610
4465,10,8,2,1,202010
4466,1,1,2,1,201610
4467,1,1,2,1,201510
4468,3,3,1,1,201510
4469,8,7,1,3,202010
4470,10,8,1,2,201810
4471,5,4,2,2,201510
4472,1,1,1,2,201310
4473,9,8,1,3,201410
4474,4,2,1,2,201510
4475,7,6,1,2,201310
4476,7,6,2,2,201810
4477,1,1,2,1,201910
4478,6,5,1,3,201610
4479,4,2,1,3,201610
4480,9,8,1,3,201410
4481,9,8,2,1,201710
4482,8,7,2,2,201310
4483,4,2,1,3,201310
4484,7,6,1,1,201810
4485,10,8,2,2,201810
4486,10,8,2,2,201810
4487,9,8,2,1,202010
4488,1,1,1,3,201810
4489,1,1,2,1,201810
4490,6,5,1,3,201410
4491,1,1,1,1,201710
4492,6,5,2,2,201710
4493,7,6,2,1,201910
4494,6,5,1,1,201810
4495,2,2,2,1,201910
4496,7,6,2,1,201310
4497,10,8,1,2,201510
4498,2,2,2,1,201310
4499,6,5,1,1,201710
4500,9,8,1,2,201310
4501,9,8,1,3,201410
4502,5,4,1,2,201510
4503,10,8,2,1,201510
4504,6,5,1,1,201610
4505,4,2,1,1,201710
4506,3,3,1,2,201910
4507,8,7,2,2,201410
4508,1,1,1,2,201910
4509,10,8,1,1,201310
4510,2,2,2,1,201910
4511,4,2,2,2,201910
4512,4,2,2,1,202010
4513,10,8,2,2,201810
4514,8,7,2,1,201510
4515,6,5,2,2,201410
4516,2,2,1,1,201310
4517,6,5,1,1,201410
4518,2,2,2,1,201810
4519,3,3,2,2,201610
4520,9,8,2,1,202010
4521,8,7,1,1,201410
4522,4,2,2,2,201410
4523,3,3,2,2,201610
4524,1,1,1,3,201610
4525,5,4,1,3,201310
4526,3,3,2,1,202010
4527,5,4,1,1,201610
4528,6,5,1,3,202010
4529,8,7,1,3,202010
4530,5,4,2,1,202010
4531,10,8,2,1,202010
4532,8,7,1,3,202010
4533,8,7,2,1,202010
4534,6,5,2,2,201510
4535,10,8,1,1,202010
4536,4,2,1,2,201810
4537,4,2,2,2,202010
4538,7,6,2,2,201710
4539,7,6,1,1,201810
4540,6,5,1,1,201910
4541,5,4,2,2,202010
4542,1,1,2,1,201910
4543,7,6,2,1,201610
4544,1,1,1,2,201810
4545,2,2,2,2,201910
4546,3,3,1,3,201510
4547,6,5,1,2,201910
4548,6,5,2,2,201510
4549,10,8,2,2,201810
4550,5,4,2,1,201610
4551,10,8,1,3,201810
4552,1,1,1,1,201710
4553,4,2,2,2,201810
4554,1,1,1,1,201510
4555,4,2,2,1,201710
4556,8,7,1,3,201910
4557,10,8,2,1,201510
4558,7,6,2,2,201910
4559,6,5,1,3,201910
4560,4,2,1,3,201910
4561,7,6,2,2,201610
4562,4,2,2,2,201310
4563,6,5,1,2,201510
4564,4,2,2,1,202010
4565,8,7,2,2,201410
4566,1,1,2,1,201310
4567,1,1,1,2,202010
4568,5,4,1,3,201410
4569,10,8,2,2,201310
4570,3,3,2,1,201710
4571,7,6,2,1,201910
4572,1,1,1,1,202010
4573,6,5,1,3,202010
4574,5,4,1,3,201910
4575,3,3,1,1,201510
4576,3,3,1,2,201410
4577,7,6,2,1,201610
4578,9,8,2,1,201910
4579,4,2,2,1,201710
4580,1,1,2,1,201310
4581,10,8,2,1,202010
4582,7,6,1,2,201710
4583,5,4,2,1,201310
4584,5,4,1,1,201910
4585,10,8,2,1,201610
4586,2,2,2,1,201710
4587,4,2,2,1,201410
4588,2,2,1,3,201410
4589,6,5,1,2,201910
4590,6,5,2,2,201410
4591,8,7,2,2,201710
4592,5,4,2,2,201710
4593,2,2,2,1,201610
4594,6,5,2,2,201410
4595,4,2,1,3,201610
4596,2,2,2,2,201510
4597,3,3,1,2,201310
4598,5,4,1,1,201910
4599,5,4,2,1,201710
4600,2,2,2,2,202010
4601,3,3,1,3,201510
4602,9,8,1,1,201810
4603,2,2,1,1,201910
4604,7,6,1,3,201610
4605,10,8,1,1,201810
4606,9,8,1,1,201710
4607,5,4,2,2,202010
4608,2,2,1,3,201410
4609,3,3,2,1,201610
4610,6,5,1,3,201610
4611,8,7,2,2,201910
4612,8,7,2,1,201710
4613,7,6,1,1,201610
4614,3,3,2,1,201510
4615,3,3,2,2,201610
4616,4,2,2,2,201910
4617,1,1,1,2,201810
4618,6,5,1,2,201910
4619,7,6,2,1,201810
4620,7,6,1,1,202010
4621,8,7,2,1,201710
4622,7,6,1,3,201710
4623,9,8,1,3,201910
4624,2,2,1,2,201410
4625,7,6,2,2,201910
4626,2,2,1,1,201610
4627,1,1,2,2,201510
4628,4,2,1,3,201510
4629,6,5,1,2,201610
4630,10,8,2,1,201710
4631,3,3,2,1,201810
4632,2,2,1,3,201710
4633,8,7,1,2,201310
4634,1,1,1,3,201410
4635,7,6,1,3,201410
4636,8,7,1,1,201510
4637,1,1,1,3,201510
4638,8,7,2,2,201910
4639,1,1,1,2,201510
4640,8,7,1,1,201510
4641,7,6,1,3,201610
4642,9,8,2,1,201810
4643,1,1,2,1,201410
4644,7,6,2,2,201310
4645,10,8,2,1,201810
4646,7,6,1,1,202010
4647,9,8,1,3,202010
4648,10,8,2,2,201910
4649,10,8,1,3,202010
4650,2,2,2,2,201510
4651,7,6,1,2,201710
4652,7,6,1,2,201510
4653,5,4,2,2,201710
4654,2,2,2,2,201510
4655,1,1,2,1,201310
4656,6,5,1,3,201310
4657,10,8,2,1,201710
4658,5,4,1,2,201710
4659,10,8,1,3,201710
4660,5,4,1,2,201610
4661,5,4,1,1,201510
4662,4,2,2,1,201810
4663,3,3,1,1,202010
4664,6,5,1,2,201610
4665,3,3,2,1,201910
4666,3,3,2,2,202010
4667,2,2,2,2,202010
4668,5,4,1,2,202010
4669,4,2,1,3,201410
4670,6,5,2,2,201410
4671,8,7,2,1,201610
4672,9,8,2,2,201810
4673,10,8,1,3,201310
4674,6,5,2,1,202010
4675,7,6,1,3,201710
4676,10,8,2,2,201310
4677,3,3,1,1,201510
4678,5,4,2,1,201910
4679,10,8,2,2,202010
4680,9,8,1,2,202010
4681,7,6,1,3,201410
4682,10,8,2,1,201810
4683,4,2,1,1,201310
4684,3,3,1,3,201310
4685,9,8,1,2,201510
4686,7,6,1,3,201510
4687,10,8,2,1,201910
4688,7,6,1,3,202010
4689,3,3,1,3,201810
4690,4,2,2,1,202010
4691,1,1,2,2,201410
4692,3,3,1,3,201610
4693,5,4,1,3,201410
4694,1,1,2,1,201610
4695,6,5,2,1,201410
4696,6,5,1,2,202010
4697,7,6,1,1,201910
4698,6,5,1,1,201810
4699,1,1,1,3,202010
4700,5,4,2,2,201810
4701,3,3,1,1,201910
4702,9,8,1,2,201510
4703,2,2,1,1,201510
4704,2,2,1,1,201810
4705,9,8,1,1,201410
4706,10,8,1,2,201810
4707,9,8,1,2,201810
4708,5,4,1,2,201310
4709,3,3,1,3,201610
4710,6,5,1,1,202010
4711,2,2,1,2,201710
4712,8,7,1,3,201810
4713,7,6,1,3,201610
4714,6,5,1,1,201910
4715,6,5,2,2,201710
4716,10,8,2,2,201310
4717,3,3,1,3,201810
4718,10,8,2,2,201310
4719,3,3,2,1,201510
4720,9,8,1,3,201710
4721,4,2,2,1,201710
4722,7,6,2,2,201810
4723,1,1,1,2,201510
4724,7,6,1,3,201910
4725,8,7,2,1,201910
4726,2,2,2,1,201710
4727,6,5,2,2,201810
4728,3,3,1,3,202010
4729,8,7,1,1,201910
4730,4,2,2,1,202010
4731,10,8,2,2,201410
4732,9,8,2,2,202010
4733,3,3,2,2,201410
4734,2,2,1,2,201310
4735,3,3,2,2,201510
4736,2,2,1,2,201310
4737,1,1,1,3,201410
4738,3,3,1,1,201710
4739,1,1,2,2,201910
4740,6,5,2,1,201610
4741,10,8,2,1,201710
4742,9,8,1,2,201410
4743,4,2,2,2,201510
4744,5,4,2,2,201910
4745,2,2,1,2,201610
4746,7,6,1,3,201610
4747,3,3,2,1,201610
4748,4,2,2,1,201310
4749,5,4,1,1,201910
4750,6,5,2,1,201610
4751,7,6,2,2,202010
4752,8,7,1,3,202010
4753,8,7,2,2,202010
4754,9,8,2,1,201510
4755,4,2,2,1,201910
4756,9,8,2,1,201310
4757,10,8,2,2,201910
4758,5,4,1,1,201510
4759,10,8,1,2,201810
4760,3,3,2,2,202010
4761,3,3,1,2,202010
4762,2,2,2,1,202010
4763,2,2,1,2,201710
4764,8,7,1,1,201410
4765,1,1,1,2,202010
4766,8,7,2,2,202010
4767,6,5,2,1,201710
4768,2,2,2,1,201310
4769,1,1,2,1,201910
4770,7,6,1,3,201910
4771,1,1,2,1,202010
4772,1,1,2,1,201910
4773,7,6,2,2,201510
4774,6,5,1,1,202010
4775,4,2,1,3,201410
4776,2,2,2,1,202010
4777,3,3,2,1,201810
4778,3,3,2,2,201410
4779,9,8,2,2,201610
4780,8,7,1,1,201710
4781,3,3,1,2,201310
4782,2,2,1,3,201810
4783,5,4,2,1,201510
4784,8,7,2,2,201810
4785,3,3,1,2,201510
4786,9,8,2,2,202010
4787,1,1,2,1,201410
4788,7,6,1,1,201610
4789,2,2,2,1,202010
4790,8,7,1,3,201410
4791,6,5,1,2,202010
4792,2,2,1,3,201310
4793,9,8,2,1,201810
4794,8,7,1,3,201910
4795,4,2,2,1,201610
4796,9,8,2,1,201410
4797,2,2,2,1,201710
4798,6,5,1,2,201510
4799,8,7,2,2,201610
4800,1,1,2,1,201310
4801,5,4,2,2,201910
4802,8,7,2,1,201910
4803,6,5,1,1,201710
4804,3,3,2,2,202010
4805,5,4,2,2,201310
4806,5,4,2,1,201310
4807,6,5,1,1,201410
4808,8,7,2,1,201810
4809,6,5,2,1,201810
4810,8,7,2,2,201310
4811,2,2,1,1,201910
4812,1,1,2,1,201910
4813,10,8,2,2,201710
4814,3,3,2,1,201310
4815,10,8,1,2,201410
4816,10,8,1,1,201910
4817,10,8,2,1,201710
4818,2,2,1,3,201610
4819,8,7,1,3,201310
4820,1,1,1,3,201310
4821,6,5,1,1,201810
4822,1,1,1,1,201310
4823,7,6,2,2,201310
4824,2,2,2,2,201310
4825,9,8,1,3,201310
4826,3,3,1,2,202010
4827,5,4,1,1,201910
4828,3,3,2,1,201810
4829,2,2,1,1,201510
4830,9,8,2,1,201910
4831,6,5,2,1,201410
4832,10,8,2,2,202010
4833,7,6,1,1,201510
4834,3,3,1,1,201910
4835,2,2,2,1,201510
4836,1,1,2,1,201510
4837,7,6,1,2,201710
4838,4,2,1,2,201710
4839,9,8,1,3,201410
4840,3,3,1,3,201910
4841,1,1,1,1,201510
4842,2,2,2,1,201510
4843,3,3,1,2,201710
4844,7,6,2,1,201310
4845,7,6,2,2,202010
4846,6,5,2,1,201610
4847,2,2,2,2,202010
4848,4,2,1,3,201910
4849,3,3,2,2,202010
4850,4,2,1,2,201710
4851,8,7,1,1,201710
4852,10,8,2,2,201910
4853,1,1,1,3,201810
4854,5,4,1,3,201710
4855,4,2,2,2,201510
4856,10,8,1,1,201710
4857,3,3,2,1,201610
4858,7,6,1,2,201710
4859,5,4,1,3,201910
4860,2,2,1,3,201810
4861,4,2,2,2,201610
4862,1,1,1,3,201410
4863,1,1,2,2,201310
4864,9,8,1,3,202010
4865,1,1,1,2,201310
4866,1,1,2,2,202010
4867,9,8,1,3,202010
4868,8,7,2,2,201410
4869,4,2,2,1,201810
4870,7,6,2,2,201310
4871,8,7,1,2,201910
4872,8,7,1,3,201510
4873,7,6,2,2,201310
4874,5,4,1,1,201610
4875,7,6,2,1,201510
4876,1,1,1,3,201410
4877,10,8,1,2,201410
4878,9,8,1,3,201710
4879,3,3,2,2,201310
4880,1,1,2,1,201810
4881,10,8,2,1,201510
4882,4,2,1,2,201310
4883,1,1,1,1,201710
4884,3,3,2,1,201310
4885,1,1,1,2,201510
4886,9,8,1,3,202010
4887,5,4,1,3,201810
4888,4,2,2,1,201510
4889,9,8,2,1,202010
4890,1,1,2,2,201310
4891,3,3,2,1,202010
4892,9,8,2,1,201610
4893,1,1,2,2,201310
4894,9,8,1,3,202010
4895,8,7,1,1,201710
4896,9,8,2,1,201610
4897,3,3,1,3,202010
4898,1,1,2,2,202010
4899,2,2,2,2,201910
4900,9,8,2,1,202010
4901,1,1,1,3,201710
4902,8,7,2,2,201710
4903,7,6,1,3,201510
4904,4,2,1,1,202010
4905,9,8,2,2,201410
4906,7,6,2,2,201410
4907,7,6,1,2,201310
4908,2,2,1,2,202010
4909,3,3,2,1,201910
4910,9,8,1,2,201410
4911,9,8,2,2,201610
4912,8,7,2,2,201310
4913,6,5,1,3,201910
4914,10,8,2,1,201410
4915,10,8,2,1,201510
4916,9,8,1,3,201810
4917,2,2,2,1,201310
4918,5,4,1,2,201310
4919,8,7,1,2,201510
4920,4,2,1,3,201910
4921,8,7,1,1,201410
4922,4,2,1,2,201710
4923,10,8,2,2,201710
4924,6,5,1,3,201810
4925,5,4,2,1,201810
4926,5,4,1,1,201310
4927,1,1,2,1,201910
4928,8,7,1,2,201710
4929,9,8,1,3,201310
4930,3,3,2,1,202010
4931,3,3,2,2,201510
4932,10,8,1,3,201710
4933,1,1,1,1,201410
4934,6,5,2,2,201910
4935,2,2,1,3,201810
4936,9,8,2,2,201510
4937,6,5,1,3,201510
4938,7,6,1,1,202010
4939,9,8,1,1,201410
4940,8,7,1,2,201710
4941,5,4,1,1,201310
4942,9,8,1,2,201910
4943,9,8,1,3,201410
4944,7,6,2,1,201810
4945,10,8,2,2,201910
4946,5,4,1,2,201310
4947,10,8,2,1,201410
4948,2,2,2,1,202010
4949,10,8,1,3,202010
4950,10,8,2,1,201410
4951,5,4,2,2,201610
4952,3,3,2,1,201910
4953,10,8,2,2,201910
4954,1,1,1,3,201510
4955,10,8,2,2,201810
4956,3,3,1,1,201710
4957,1,1,1,1,201910
4958,10,8,1,1,201810
4959,9,8,1,1,201310
4960,7,6,1,3,201810
4961,1,1,2,2,201910
4962,3,3,2,1,201910
4963,2,2,2,1,201710
4964,8,7,1,3,201710
4965,4,2,1,3,201310
4966,4,2,1,1,201510
4967,8,7,2,2,201510
4968,2,2,1,3,201310
4969,4,2,1,1,201910
4970,2,2,2,1,201310
4971,4,2,2,1,201610
4972,1,1,2,2,201610
4973,7,6,1,2,201910
4974,6,5,1,3,201710
4975,4,2,1,1,201910
4976,9,8,1,3,201810
4977,8,7,1,1,201410
4978,4,2,2,1,201910
4979,6,5,1,3,201510
4980,1,1,1,1,201710
4981,7,6,2,1,201410
4982,4,2,2,1,201310
4983,7,6,2,2,201510
4984,8,7,1,3,201710
4985,2,2,2,1,201610
4986,9,8,2,1,202010
4987,7,6,1,1,201310
4988,10,8,2,1,201810
4989,4,2,1,3,201610
4990,1,1,1,3,201910
4991,10,8,1,3,201710
4992,9,8,1,1,201910
4993,6,5,2,2,201410
4994,5,4,1,3,201310
4995,10,8,2,1,201910
4996,4,2,2,2,201810
4997,7,6,2,2,201410
4998,4,2,1,1,201910
4999,5,4,1,1,201810
5000,9,8,1,2,201810
